Sample, Time, Position
Line 1
239, 0.10085587203502655, 0.0, 
244, 0.11285887658596039, 0.102, 
241, 0.12485512346029282, 0.204, 
241, 0.13685362040996552, 0.3059, 
240, 0.1488521844148636, 0.4079, 
242, 0.160853311419487, 0.5099, 
238, 0.17285406589508057, 0.6119, 
245, 0.1848503053188324, 0.7138, 
242, 0.19685105979442596, 0.8158, 
243, 0.20884962379932404, 0.9178, 
239, 0.22084850072860718, 1.0198, 
243, 0.23285111784934998, 1.1217, 
233, 0.24484774470329285, 1.2237, 
235, 0.25684624910354614, 1.3257, 
239, 0.2688470482826233, 1.4277, 
243, 0.2808455526828766, 1.5297, 
242, 0.29284632205963135, 1.6316, 
238, 0.3048429489135742, 1.7336, 
240, 0.3168436884880066, 1.8356, 
241, 0.32884225249290466, 1.9376, 
243, 0.34084299206733704, 2.0395, 
237, 0.3528437614440918, 2.1415, 
244, 0.36484038829803467, 2.2435, 
239, 0.3768388628959656, 2.3455, 
244, 0.38883742690086365, 2.4474, 
241, 0.4008404314517975, 2.5494, 
236, 0.4128389358520508, 2.6514, 
235, 0.42483556270599365, 2.7534, 
240, 0.436836302280426, 2.8553, 
237, 0.4488348662853241, 2.9573, 
240, 0.46083563566207886, 3.0593, 
240, 0.47283637523651123, 3.1613, 
245, 0.4848330020904541, 3.2633, 
234, 0.4968315064907074, 3.3652, 
243, 0.5088300704956055, 3.4672, 
242, 0.5208330750465393, 3.5692, 
241, 0.5328315496444702, 3.6712, 
240, 0.5448281764984131, 3.7731, 
245, 0.5568289160728455, 3.8751, 
241, 0.5688275098800659, 3.9771, 
236, 0.5808282494544983, 4.0791, 
245, 0.5928289890289307, 4.181, 
238, 0.6048252582550049, 4.283, 
243, 0.6168263554573059, 4.385, 
244, 0.6288226842880249, 4.487, 
243, 0.6408256888389587, 4.589, 
235, 0.652821958065033, 4.6909, 
239, 0.6648204326629639, 4.7929, 
231, 0.6768237948417664, 4.8949, 
244, 0.6888201236724854, 4.9969, 
256, 0.7008227705955505, 5.0988, 
236, 0.7128171324729919, 5.2008, 
235, 0.7248178720474243, 5.3028, 
240, 0.7368189096450806, 5.4048, 
233, 0.7488152980804443, 5.5067, 
242, 0.7608179450035095, 5.6087, 
241, 0.7728145718574524, 5.7107, 
240, 0.7848130464553833, 5.8127, 
241, 0.796816349029541, 5.9147, 
244, 0.8088123798370361, 6.0166, 
244, 0.8208134770393372, 6.1186, 
237, 0.8328097462654114, 6.2206, 
242, 0.8448104858398438, 6.3226, 
243, 0.8568090796470642, 6.4245, 
233, 0.8688075542449951, 6.5265, 
236, 0.880810558795929, 6.6285, 
242, 0.8928071856498718, 6.7305, 
236, 0.9048056602478027, 6.8324, 
240, 0.9168065190315247, 6.9344, 
241, 0.9288049936294556, 7.0364, 
240, 0.9408057332038879, 7.1384, 
240, 0.9528023600578308, 7.2404, 
238, 0.9648030996322632, 7.3423, 
240, 0.9768016934394836, 7.4443, 
241, 0.988802433013916, 7.5463, 
239, 1.0008032321929932, 7.6483, 
242, 1.012799859046936, 7.7502, 
241, 1.0247982740402222, 7.8522, 
244, 1.0367990732192993, 7.9542, 
233, 1.0002238750457764, 8.0562, 
242, 1.012222409248352, 8.1581, 
242, 1.024219036102295, 8.2601, 
239, 1.0362197160720825, 8.3621, 
240, 1.0482183694839478, 8.4641, 
242, 1.0602190494537354, 8.566, 
233, 1.0722198486328125, 8.668, 
238, 1.0842161178588867, 8.77, 
242, 1.0962153673171997, 8.872, 
237, 1.1082135438919067, 8.974, 
239, 1.1202164888381958, 9.0759, 
241, 1.1322150230407715, 9.1779, 
239, 1.1442116498947144, 9.2799, 
238, 1.1562128067016602, 9.3819, 
243, 1.1682109832763672, 9.4838, 
236, 1.1802116632461548, 9.5858, 
242, 1.192212462425232, 9.6878, 
242, 1.2042087316513062, 9.7898, 
242, 1.2162096500396729, 9.8917, 
243, 1.2282061576843262, 9.9937, 
Line 2
243, 0.1873791217803955, 0.0, 
243, 0.1993776261806488, 0.102, 
241, 0.21137656271457672, 0.204, 
240, 0.2233791947364807, 0.3059, 
237, 0.23537805676460266, 0.4079, 
243, 0.24737431108951569, 0.5099, 
235, 0.25937506556510925, 0.6119, 
241, 0.2713736295700073, 0.7138, 
241, 0.2833743691444397, 0.8158, 
244, 0.29537513852119446, 0.9178, 
244, 0.30737173557281494, 1.0198, 
240, 0.31937211751937866, 1.1217, 
244, 0.3313688039779663, 1.2237, 
239, 0.34337180852890015, 1.3257, 
242, 0.355368435382843, 1.4277, 
236, 0.3673669397830963, 1.5297, 
240, 0.3793695569038391, 1.6316, 
237, 0.39136624336242676, 1.7336, 
271, 0.4033670127391815, 1.8356, 
240, 0.4153636395931244, 1.9376, 
237, 0.42736437916755676, 2.0395, 
245, 0.4393652379512787, 2.1415, 
236, 0.45136144757270813, 2.2435, 
239, 0.46336445212364197, 2.3455, 
241, 0.47536104917526245, 2.4474, 
241, 0.48735955357551575, 2.5494, 
241, 0.49936267733573914, 2.6514, 
241, 0.5113588571548462, 2.7534, 
245, 0.5233595967292786, 2.8553, 
241, 0.5353562235832214, 2.9573, 
240, 0.5473570227622986, 3.0593, 
235, 0.5593555569648743, 3.1613, 
240, 0.57135409116745, 3.2633, 
243, 0.583357036113739, 3.3652, 
241, 0.5953533053398132, 3.4672, 
238, 0.6073521971702576, 3.5692, 
242, 0.6193507313728333, 3.6712, 
242, 0.6313514709472656, 3.7731, 
243, 0.6433522701263428, 3.8751, 
242, 0.6553484797477722, 3.9771, 
240, 0.6673492789268494, 4.0791, 
239, 0.6793481707572937, 4.181, 
242, 0.6913489103317261, 4.283, 
241, 0.7033497095108032, 4.385, 
241, 0.7153459191322327, 4.487, 
243, 0.7273444533348083, 4.589, 
243, 0.7393434047698975, 4.6909, 
238, 0.7513459920883179, 4.7929, 
241, 0.7633448839187622, 4.8949, 
248, 0.7753411531448364, 4.9969, 
246, 0.7873418927192688, 5.0988, 
235, 0.7993404269218445, 5.2008, 
243, 0.8113411664962769, 5.3028, 
240, 0.8233423233032227, 5.4048, 
245, 0.8353385329246521, 5.5067, 
246, 0.8473370671272278, 5.6087, 
242, 0.8593356013298035, 5.7107, 
242, 0.8713386058807373, 5.8127, 
239, 0.8833374977111816, 5.9147, 
242, 0.8953337669372559, 6.0166, 
240, 0.9073345065116882, 6.1186, 
242, 0.9193330407142639, 6.2206, 
240, 0.9313338398933411, 6.3226, 
234, 0.9433345794677734, 6.4245, 
239, 0.9553312063217163, 6.5265, 
238, 0.9673319458961487, 6.6285, 
239, 0.9793282747268677, 6.7305, 
239, 0.9913312792778015, 6.8324, 
240, 1.0033278465270996, 6.9344, 
236, 1.0153263807296753, 7.0364, 
242, 1.0273293256759644, 7.1384, 
238, 1.0393257141113281, 7.2404, 
260, 1.002752661705017, 7.3423, 
243, 1.0147470235824585, 7.4443, 
240, 1.0267478227615356, 7.5463, 
244, 1.038748860359192, 7.6483, 
245, 1.050744891166687, 7.7502, 
238, 1.062747836112976, 7.8522, 
242, 1.0747441053390503, 7.9542, 
240, 1.0867429971694946, 8.0562, 
241, 1.0987462997436523, 8.1581, 
242, 1.1107423305511475, 8.2601, 
237, 1.122743010520935, 8.3621, 
241, 1.1347415447235107, 8.4641, 
245, 1.146740436553955, 8.566, 
239, 1.1587389707565308, 8.668, 
239, 1.1707375049591064, 8.77, 
241, 1.1827404499053955, 8.872, 
246, 1.1947367191314697, 8.974, 
245, 1.206735610961914, 9.0759, 
243, 1.2187341451644897, 9.1779, 
240, 1.230734944343567, 9.2799, 
240, 1.2427356243133545, 9.3819, 
248, 1.2547318935394287, 9.4838, 
242, 1.2667326927185059, 9.5858, 
243, 1.2787312269210815, 9.6878, 
244, 1.2907323837280273, 9.7898, 
238, 1.3027331829071045, 9.8917, 
238, 1.3147293329238892, 9.9937, 
Line 3
237, 1.061253547668457, 0.0, 
239, 1.0732561349868774, 0.102, 
245, 1.0852527618408203, 0.204, 
243, 1.097251296043396, 0.3059, 
246, 1.1092543601989746, 0.4079, 
239, 1.1212506294250488, 0.5099, 
254, 1.133251428604126, 0.6119, 
246, 1.1452479362487793, 0.7138, 
244, 1.1572487354278564, 0.8158, 
243, 1.1692497730255127, 0.9178, 
240, 1.1812458038330078, 1.0198, 
246, 1.1932487487792969, 1.1217, 
239, 1.2052454948425293, 1.2237, 
238, 1.2172439098358154, 1.3257, 
236, 1.2292472124099731, 1.4277, 
241, 1.2412432432174683, 1.5297, 
244, 1.2532440423965454, 1.6316, 
243, 1.2652406692504883, 1.7336, 
245, 1.2772413492202759, 1.8356, 
237, 1.2892398834228516, 1.9376, 
244, 1.3012384176254272, 2.0395, 
240, 1.3132414817810059, 2.1415, 
242, 1.3252379894256592, 2.2435, 
242, 1.3372365236282349, 2.3455, 
244, 1.3492374420166016, 2.4474, 
243, 1.3612358570098877, 2.5494, 
242, 1.3732366561889648, 2.6514, 
237, 1.385235071182251, 2.7534, 
237, 1.3972339630126953, 2.8553, 
239, 1.4092326164245605, 2.9573, 
237, 1.4212332963943481, 3.0593, 
240, 1.4332340955734253, 3.1613, 
244, 1.44523024559021, 3.2633, 
245, 1.4572291374206543, 3.3652, 
240, 1.4692277908325195, 3.4672, 
238, 1.4812307357788086, 3.5692, 
234, 1.4932292699813843, 3.6712, 
245, 1.505225419998169, 3.7731, 
239, 1.517226219177246, 3.8751, 
245, 1.5292251110076904, 3.9771, 
243, 1.5412259101867676, 4.0791, 
244, 1.5532267093658447, 4.181, 
240, 1.565222978591919, 4.283, 
239, 1.5772218704223633, 4.385, 
241, 1.589220404624939, 4.487, 
240, 1.6012229919433594, 4.589, 
244, 1.6132218837738037, 4.6909, 
238, 1.625218152999878, 4.7929, 
238, 1.6372191905975342, 4.8949, 
243, 1.6492173671722412, 4.9969, 
246, 1.6612181663513184, 5.0988, 
243, 1.6732193231582642, 5.2008, 
246, 1.6852154731750488, 5.3028, 
247, 1.6972167491912842, 5.4048, 
240, 1.7092125415802002, 5.5067, 
244, 1.7212156057357788, 5.6087, 
244, 1.7332122325897217, 5.7107, 
244, 1.7452107667922974, 5.8127, 
240, 1.757214069366455, 5.9147, 
239, 1.7692101001739502, 6.0166, 
253, 1.7812108993530273, 6.1186, 
237, 1.7932074069976807, 6.2206, 
243, 1.8052082061767578, 6.3226, 
244, 1.817209243774414, 6.4245, 
239, 1.8292052745819092, 6.5265, 
246, 1.8412082195281982, 6.6285, 
245, 1.8532048463821411, 6.7305, 
239, 1.8652033805847168, 6.8324, 
241, 1.8772066831588745, 6.9344, 
246, 1.8892027139663696, 7.0364, 
240, 1.9012033939361572, 7.1384, 
239, 1.9132001399993896, 7.2404, 
244, 1.9252008199691772, 7.3423, 
247, 1.937199354171753, 7.4443, 
237, 1.9491978883743286, 7.5463, 
242, 1.9612009525299072, 7.6483, 
243, 1.973197102546692, 7.7502, 
244, 1.9851959943771362, 7.8522, 
238, 1.9971967935562134, 7.9542, 
246, 2.009195327758789, 8.0562, 
243, 2.021195888519287, 8.1581, 
244, 2.0331945419311523, 8.2601, 
246, 2.0451934337615967, 8.3621, 
243, 2.0086159706115723, 8.4641, 
242, 2.0206167697906494, 8.566, 
240, 2.0326175689697266, 8.668, 
236, 2.044613838195801, 8.77, 
245, 2.056612730026245, 8.872, 
246, 2.068613052368164, 8.974, 
247, 2.0806140899658203, 9.0759, 
242, 2.0926127433776855, 9.1779, 
239, 2.1046090126037598, 9.2799, 
242, 2.116609573364258, 9.3819, 
241, 2.128608226776123, 9.4838, 
241, 2.1406092643737793, 9.5858, 
239, 2.1526100635528564, 9.6878, 
238, 2.1646063327789307, 9.7898, 
236, 2.176605701446533, 9.8917, 
244, 2.188603401184082, 9.9937, 
238, 2.200606346130371, 10.0957, 
246, 2.2126052379608154, 10.1977, 
245, 2.2246015071868896, 10.2997, 
245, 2.236603021621704, 10.4016, 
239, 2.248600959777832, 10.5036, 
244, 2.260603904724121, 10.6056, 
243, 2.2726023197174072, 10.7076, 
245, 2.2845990657806396, 10.8095, 
242, 2.296600103378296, 10.9115, 
244, 2.308598279953003, 11.0135, 
235, 2.32059907913208, 11.1155, 
242, 2.3325955867767334, 11.2174, 
242, 2.3445942401885986, 11.3194, 
237, 2.356597423553467, 11.4214, 
244, 2.368593454360962, 11.5234, 
252, 2.380596399307251, 11.6254, 
240, 2.3925909996032715, 11.7273, 
241, 2.4045915603637695, 11.8293, 
243, 2.416592836380005, 11.9313, 
242, 2.428591012954712, 12.0333, 
245, 2.440591812133789, 12.1352, 
248, 2.452587842941284, 12.2372, 
242, 2.4645867347717285, 12.3392, 
240, 2.476590156555176, 12.4412, 
238, 2.488586187362671, 12.5431, 
245, 2.500586986541748, 12.6451, 
243, 2.512585401535034, 12.7471, 
242, 2.5245842933654785, 12.8491, 
244, 2.5365829467773438, 12.9511, 
237, 2.548583507537842, 13.053, 
244, 2.560584306716919, 13.155, 
244, 2.572580575942993, 13.257, 
244, 2.5845794677734375, 13.359, 
247, 2.5965802669525146, 13.4609, 
240, 2.608581066131592, 13.5629, 
241, 2.620579481124878, 13.6649, 
240, 2.632577896118164, 13.7669, 
243, 2.6445765495300293, 13.8688, 
246, 2.6565754413604736, 13.9708, 
236, 2.6685781478881836, 14.0728, 
241, 2.680576801300049, 14.1748, 
239, 2.692573070526123, 14.2767, 
243, 2.7045717239379883, 14.3787, 
243, 2.7165725231170654, 14.4807, 
242, 2.7285733222961426, 14.5827, 
242, 2.7405738830566406, 14.6847, 
239, 2.752570629119873, 14.7866, 
246, 2.764569044113159, 14.8886, 
246, 2.7765676975250244, 14.9906, 
240, 2.7885684967041016, 15.0926, 
245, 2.8005690574645996, 15.1945, 
243, 2.812565803527832, 15.2965, 
240, 2.8245654106140137, 15.3985, 
246, 2.8365650177001953, 15.5005, 
242, 2.8485658168792725, 15.6024, 
241, 2.860564708709717, 15.7044, 
244, 2.872560977935791, 15.8064, 
245, 2.8845629692077637, 15.9084, 
243, 2.8965601921081543, 16.0104, 
243, 2.9085633754730225, 16.1123, 
245, 2.920559883117676, 16.2143, 
245, 2.932558536529541, 16.3163, 
242, 2.9445595741271973, 16.4183, 
244, 2.9565577507019043, 16.5202, 
269, 2.9685585498809814, 16.6222, 
242, 2.9805550575256348, 16.7242, 
245, 2.9925537109375, 16.8262, 
244, 3.0045571327209473, 16.9281, 
246, 3.0165529251098633, 17.0301, 
240, 3.0285558700561523, 17.1321, 
243, 3.0405521392822266, 17.2341, 
241, 3.0039751529693604, 17.3361, 
243, 3.0159735679626465, 17.438, 
236, 3.0279743671417236, 17.54, 
244, 3.039975166320801, 17.642, 
249, 3.051971435546875, 17.744, 
241, 3.0639703273773193, 17.8459, 
246, 3.0759711265563965, 17.9479, 
241, 3.0879695415496826, 18.0499, 
244, 3.0999703407287598, 18.1519, 
243, 3.111968755722046, 18.2538, 
245, 3.123967409133911, 18.3558, 
245, 3.1359663009643555, 18.4578, 
239, 3.1479671001434326, 18.5598, 
236, 3.1599676609039307, 18.6618, 
242, 3.171963930130005, 18.7637, 
247, 3.18396258354187, 18.8657, 
242, 3.1959633827209473, 18.9677, 
240, 3.2079639434814453, 19.0697, 
245, 3.2199628353118896, 19.1716, 
243, 3.231961488723755, 19.2736, 
246, 3.243959903717041, 19.3756, 
234, 3.2559585571289062, 19.4776, 
239, 3.2679615020751953, 19.5795, 
242, 3.2799603939056396, 19.6815, 
243, 3.291956663131714, 19.7835, 
241, 3.303955078125, 19.8855, 
245, 3.315955877304077, 19.9874, 
241, 3.3279566764831543, 20.0894, 
238, 3.3399555683135986, 20.1914, 
241, 3.3519539833068848, 20.2934, 
244, 3.36395263671875, 20.3954, 
241, 3.375951051712036, 20.4973, 
241, 3.3879542350769043, 20.5993, 
242, 3.3999526500701904, 20.7013, 
246, 3.4119491577148438, 20.8033, 
244, 3.4239492416381836, 20.9052, 
242, 3.435948610305786, 21.0072, 
244, 3.4479494094848633, 21.1092, 
247, 3.4599478244781494, 21.2112, 
242, 3.4719443321228027, 21.3131, 
240, 3.4839468002319336, 21.4151, 
239, 3.495943784713745, 21.5171, 
245, 3.507946729660034, 21.6191, 
246, 3.5199429988861084, 21.7211, 
242, 3.5319418907165527, 21.823, 
241, 3.543942928314209, 21.925, 
241, 3.555941104888916, 22.027, 
259, 3.567941904067993, 22.129, 
236, 3.5799381732940674, 22.2309, 
244, 3.5919370651245117, 22.3329, 
244, 3.603940486907959, 22.4349, 
247, 3.615936279296875, 22.5369, 
240, 3.627939462661743, 22.6388, 
239, 3.6399354934692383, 22.7408, 
242, 3.6519346237182617, 22.8428, 
245, 3.663933038711548, 22.9448, 
241, 3.675933837890625, 23.0468, 
245, 3.687934637069702, 23.1487, 
237, 3.6999306678771973, 23.2507, 
243, 3.7119297981262207, 23.3527, 
244, 3.7239301204681396, 23.4547, 
243, 3.735929012298584, 23.5566, 
240, 3.747931957244873, 23.6586, 
240, 3.7599282264709473, 23.7606, 
238, 3.7719268798828125, 23.8626, 
241, 3.7839252948760986, 23.9645, 
239, 3.795926570892334, 24.0665, 
243, 3.807927131652832, 24.1685, 
247, 3.8199234008789062, 24.2705, 
244, 3.8319220542907715, 24.3724, 
237, 3.8439226150512695, 24.4744, 
238, 3.8559234142303467, 24.5764, 
242, 3.867922306060791, 24.6784, 
237, 3.8799209594726562, 24.7804, 
240, 3.8919193744659424, 24.8823, 
245, 3.9039177894592285, 24.9843, 
235, 3.9159209728240967, 25.0863, 
242, 3.927919387817383, 25.1883, 
245, 3.9399161338806152, 25.2902, 
245, 3.9519145488739014, 25.3922, 
238, 3.9639153480529785, 25.4942, 
241, 3.9759161472320557, 25.5962, 
245, 3.987916946411133, 25.6981, 
240, 3.999913454055786, 25.8001, 
237, 4.011911869049072, 25.9021, 
242, 4.0239105224609375, 26.0041, 
247, 4.035913467407227, 26.1061, 
242, 4.047912120819092, 26.208, 
241, 4.0113325119018555, 26.31, 
240, 4.0233330726623535, 26.412, 
243, 4.035332202911377, 26.514, 
245, 4.047332763671875, 26.6159, 
241, 4.05933141708374, 26.7179, 
244, 4.0713300704956055, 26.8199, 
241, 4.0833306312561035, 26.9219, 
243, 4.095327377319336, 27.0238, 
244, 4.107330322265625, 27.1258, 
247, 4.119326591491699, 27.2278, 
236, 4.1313252449035645, 27.3298, 
240, 4.143326282501221, 27.4318, 
244, 4.155324459075928, 27.5337, 
255, 4.167325496673584, 27.6357, 
243, 4.179321765899658, 27.7377, 
239, 4.191320419311523, 27.8397, 
239, 4.203323841094971, 27.9416, 
244, 4.215319633483887, 28.0436, 
241, 4.227322578430176, 28.1456, 
241, 4.23931884765625, 28.2476, 
239, 4.251317501068115, 28.3495, 
237, 4.263316631317139, 28.4515, 
240, 4.275317192077637, 28.5535, 
244, 4.287318229675293, 28.6555, 
241, 4.299314498901367, 28.7575, 
239, 4.311315059661865, 28.8594, 
245, 4.3233137130737305, 28.9614, 
245, 4.335312366485596, 29.0634, 
246, 4.347314834594727, 29.1654, 
244, 4.359311580657959, 29.2673, 
240, 4.371310234069824, 29.3693, 
237, 4.3833088874816895, 29.4713, 
246, 4.3953094482421875, 29.5733, 
245, 4.407310485839844, 29.6752, 
247, 4.419306755065918, 29.7772, 
242, 4.431307792663574, 29.8792, 
240, 4.443305969238281, 29.9812, 
234, 4.4553070068359375, 30.0832, 
247, 4.467305660247803, 30.1851, 
244, 4.479304313659668, 30.2871, 
241, 4.491302967071533, 30.3891, 
239, 4.503301620483398, 30.4911, 
244, 4.5153045654296875, 30.593, 
238, 4.5273027420043945, 30.695, 
242, 4.539299488067627, 30.797, 
245, 4.551298141479492, 30.899, 
239, 4.56329870223999, 31.0009, 
243, 4.5752997398376465, 31.1029, 
244, 4.5872979164123535, 31.2049, 
240, 4.599297046661377, 31.3069, 
245, 4.611295700073242, 31.4088, 
237, 4.623293876647949, 31.5108, 
239, 4.635296821594238, 31.6128, 
237, 4.6472954750061035, 31.7148, 
243, 4.659292221069336, 31.8168, 
244, 4.671292781829834, 31.9187, 
245, 4.683291435241699, 32.0207, 
246, 4.695291996002197, 32.1227, 
237, 4.7072930335998535, 32.2247, 
245, 4.719289302825928, 32.3266, 
234, 4.731290340423584, 32.4286, 
242, 4.743286609649658, 32.5306, 
246, 4.755289554595947, 32.6326, 
245, 4.7672858238220215, 32.7345, 
242, 4.779284954071045, 32.8365, 
239, 4.791285991668701, 32.9385, 
244, 4.803284168243408, 33.0405, 
243, 4.815284729003906, 33.1425, 
249, 4.8272809982299805, 33.2444, 
246, 4.839282035827637, 33.3464, 
242, 4.851283073425293, 33.4484, 
245, 4.863279342651367, 33.5504, 
244, 4.875282287597656, 33.6523, 
241, 4.8872785568237305, 33.7543, 
241, 4.8992767333984375, 33.8563, 
244, 4.911275386810303, 33.9583, 
246, 4.923276901245117, 34.0602, 
244, 4.935277462005615, 34.1622, 
238, 4.9472737312316895, 34.2642, 
238, 4.9592742919921875, 34.3662, 
237, 4.971272945404053, 34.4682, 
240, 4.983272075653076, 34.5701, 
242, 4.995274543762207, 34.6721, 
245, 5.0072712898254395, 34.7741, 
238, 5.0192694664001465, 34.8761, 
241, 5.031268119812012, 34.978, 
241, 5.043269157409668, 35.08, 
240, 5.0066938400268555, 35.182, 
243, 5.01869010925293, 35.284, 
242, 5.030691146850586, 35.3859, 
238, 5.042689800262451, 35.4879, 
241, 5.054690361022949, 35.5899, 
240, 5.066690921783447, 35.6919, 
243, 5.07868766784668, 35.7938, 
240, 5.090686321258545, 35.8958, 
234, 5.10268497467041, 35.9978, 
247, 5.114687919616699, 36.0998, 
245, 5.126686096191406, 36.2018, 
233, 5.138682842254639, 36.3037, 
239, 5.150681972503662, 36.4057, 
244, 5.162682056427002, 36.5077, 
